,Top 50,Top 100,Top 200,Top N
precision,0.0035714285714285713,0.017857142857142856,0.03571428571428571,0.05
recall,0.02,0.05,0.05,0.05223880597014925
f1,0.006060606060606061,0.026315789473684206,0.041666666666666664,0.051094890510948905
ndcg,0.010405423473760916,0.054344787294909325,0.05697874385326698,0.059092884178902495
