,Top 50,Top 100,Top 200,Top N
precision,0.030612244897959183,0.05782312925170068,0.08503401360544217,0.030612244897959183
recall,0.18,0.17,0.125,0.15254237288135594
f1,0.05232558139534883,0.08629441624365482,0.10121457489878544,0.050991501416430586
ndcg,0.09844163242043998,0.11719394624834491,0.10997314631856886,0.0878782218664446
