,Top 50,Top 100,Top 200,Top N
precision,0.010532150776053215,0.017184035476718405,0.025498891352549888,0.017184035476718405
recall,0.38,0.31,0.23,0.36470588235294116
f1,0.020496224379719527,0.03256302521008403,0.04590818363273454,0.0328215987294865
ndcg,0.15067569119882357,0.15052595593104706,0.13742198680181647,0.1690032109932354
