,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.024, 0.014966629547095765)","(0.012, 0.0074833147735478825)","(0.007000000000000001, 0.004)"
recall,"(0.07333333333333333, 0.09043106644167025)","(0.19714285714285712, 0.11506086331839205)","(0.19714285714285712, 0.11506086331839205)","(0.23047619047619045, 0.12510675713274685)"
f1,"(0.026236559139784944, 0.032140286782398976)","(0.04273638642059695, 0.02642901296209125)","(0.02260691404052363, 0.014035268607837298)","(0.013582944102974165, 0.007748297807263676)"
ndcg,"(0.02818531303641424, 0.0345935204930818)","(0.07226436780953213, 0.04056293219239766)","(0.07226436780953213, 0.04056293219239766)","(0.0808424060741992, 0.04438474282274632)"
