,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.032, 0.03249615361854384)","(0.024, 0.017435595774162694)","(0.016, 0.012000000000000002)"
recall,"(0.010344827586206896, 0.013793103448275862)","(0.027527761542957337, 0.028035743283011734)","(0.04126241963763881, 0.03015542377092415)","(0.05505552308591467, 0.0414865687983458)"
f1,"(0.014457831325301207, 0.01927710843373494)","(0.02959565069656813, 0.030101652777075515)","(0.030347902237083037, 0.02209596380518728)","(0.02479422944539224, 0.01861562813214035)"
ndcg,"(0.02599981250777947, 0.03274055408957855)","(0.03218869678695575, 0.033675198463598774)","(0.03764918449195441, 0.031495425250351754)","(0.04550875125097724, 0.03744636736817638)"
