,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.008, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.2638095238095238, 0.06878274318197253)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.015524691675789699, 0.004729519634054696)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0654438520767736, 0.01983802321382341)"
