,Top 25,Top 50,Top 100,Top 200
precision,"(0.096, 0.040792156108742275)","(0.088, 0.027129319932501072)","(0.05800000000000001, 0.009797958971132713)","(0.047, 0.012083045973594574)"
recall,"(0.019835388158786074, 0.008482275578776765)","(0.03635144289391681, 0.011367317654083758)","(0.047881045928735946, 0.008201537268954461)","(0.07744343584880098, 0.019495004474353737)"
f1,"(0.03287748353947153, 0.014044161362732222)","(0.05144934840521276, 0.016021656903021392)","(0.05245652069181481, 0.008928324326693481)","(0.05849746521932625, 0.014920791868135493)"
ndcg,"(0.1487280119473538, 0.06514984053475416)","(0.12323224349348087, 0.039012151421945446)","(0.08691718038661725, 0.024974404277052845)","(0.09525165502284594, 0.0070847415133981385)"
