,Top 25,Top 50,Top 100,Top 200
precision,"(0.08800000000000001, 0.0530659966456864)","(0.07200000000000001, 0.029933259094191533)","(0.054000000000000006, 0.013564659966250538)","(0.040999999999999995, 0.0037416573867739395)"
recall,"(0.01819604389649099, 0.010993559972520158)","(0.029766743440364903, 0.012474242305369239)","(0.044575034999774193, 0.011228869641851952)","(0.06763469267940206, 0.005936656446094597)"
f1,"(0.03015639510409738, 0.018213665617624004)","(0.04211966304269566, 0.017609787412298593)","(0.04883653707183119, 0.012286124805353814)","(0.05105181304541321, 0.004590681246146494)"
ndcg,"(0.12855221074203327, 0.07097973615845186)","(0.10143727788547627, 0.048191387763979084)","(0.07647686950777845, 0.027226957885423703)","(0.08166852998800134, 0.014088799847929788)"
