,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.012, 0.016)","(0.01, 0.012649110640673518)","(0.008, 0.006782329983125268)"
recall,"(0.02, 0.04)","(0.06444444444444444, 0.08788319970348972)","(0.10444444444444442, 0.13026089679780306)","(0.17111111111111107, 0.14429051627331488)"
f1,"(0.011428571428571429, 0.022857142857142857)","(0.020225988700564974, 0.027063031489499487)","(0.018248540450375314, 0.02305145747215054)","(0.015283663704716335, 0.012952401985936984)"
ndcg,"(0.009870843870696479, 0.019741687741392958)","(0.029127743999143134, 0.03863784848957763)","(0.04308292545413572, 0.053257862904928066)","(0.06204670015933696, 0.05522310121311214)"
