,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.05059644256269407)","(0.036, 0.03878143885933063)","(0.024, 0.01854723699099141)","(0.019999999999999997, 0.0151657508881031)"
recall,"(0.017241379310344827, 0.021808811449437096)","(0.030976037405026302, 0.03345658309841287)","(0.0413208649912332, 0.032022294038152294)","(0.06879018118059614, 0.052430922457138776)"
f1,"(0.024096385542168676, 0.030479784676321727)","(0.03329935440027183, 0.035922819867143956)","(0.03036382453626304, 0.0234895523092336)","(0.030989793780491454, 0.023526615004624586)"
ndcg,"(0.040610125318686484, 0.0499670374230661)","(0.03712719047054544, 0.04155616965273808)","(0.039662996716675857, 0.03538493686692145)","(0.05479161508814756, 0.04657821750729352)"
