,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132711)","(0.008, 0.0074833147735478825)","(0.01, 0.005477225575051661)"
recall,"(0.009523809523809523, 0.019047619047619046)","(0.019047619047619046, 0.023328473740792173)","(0.040336134453781515, 0.03650495138968047)","(0.1017249004865104, 0.05291070306745001)"
f1,"(0.008695652173913044, 0.017391304347826087)","(0.011267605633802818, 0.013799942212862975)","(0.013336158790704244, 0.012401344077851395)","(0.01819933248801747, 0.009914426630760854)"
ndcg,"(0.007723247755111679, 0.01544649551022336)","(0.01316825349999511, 0.01652514196620175)","(0.021483851820814297, 0.01940380175352278)","(0.043996899819675764, 0.026789804339870462)"
