,Top 25,Top 50,Top 100,Top 200
precision,"(0.07200000000000001, 0.02993325909419153)","(0.052000000000000005, 0.00979795897113271)","(0.07800000000000001, 0.01720465053408525)","(0.066, 0.012409673645990858)"
recall,"(0.015141005554764279, 0.006350154856131635)","(0.02187817499881308, 0.004255893788965382)","(0.06559227080662773, 0.014627262269257936)","(0.11098727626643878, 0.02118832782272218)"
f1,"(0.02502022881333226, 0.01047740497220644)","(0.030798070707572966, 0.00593533681488921)","(0.0712590781511229, 0.01580981703757476)","(0.08277500936495731, 0.015649986600781506)"
ndcg,"(0.10780685541117681, 0.07210351729479408)","(0.07967788709308725, 0.035669935553195094)","(0.08853706306621237, 0.01060057871715312)","(0.10950353749600505, 0.008187442098093387)"
