,Top 25,Top 50,Top 100,Top 200
precision,"(0.088, 0.06881860213634101)","(0.064, 0.040792156108742275)","(0.044, 0.020591260281974003)","(0.026000000000000002, 0.008)"
recall,"(0.21818181818181817, 0.17334816634986225)","(0.31636363636363635, 0.20789380633088567)","(0.43090909090909096, 0.21402093046635873)","(0.5054545454545455, 0.17148837996438684)"
f1,"(0.1253968253968254, 0.09853550964818529)","(0.10644808743169398, 0.06822281271936212)","(0.07983619983619983, 0.037582140527367)","(0.04945159106296547, 0.015292418952566866)"
ndcg,"(0.1683902695851013, 0.10785327222171873)","(0.20998250673932, 0.12170769260709752)","(0.25179176685232124, 0.12158865852444362)","(0.2755138576345193, 0.10778713356238044)"
