,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.004, 0.004898979485566356)","(0.002, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.1, 0.12247448713915891)","(0.1, 0.12247448713915891)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.007692307692307693, 0.009421114395319917)","(0.00392156862745098, 0.004802921064280741)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.024406736688602652, 0.02989562332475462)","(0.024406736688602652, 0.02989562332475462)"
