,Top 25,Top 50,Top 100,Top 200
precision,"(0.072, 0.0466476151587624)","(0.039999999999999994, 0.025298221281347035)","(0.019999999999999997, 0.012649110640673518)","(0.012, 0.007483314773547883)"
recall,"(0.18, 0.11661903789690602)","(0.2, 0.1264911064067352)","(0.2, 0.1264911064067352)","(0.24000000000000005, 0.14966629547095764)"
f1,"(0.10285714285714284, 0.06663945022680343)","(0.06666666666666667, 0.04216370213557839)","(0.03636363636363636, 0.02299838298304276)","(0.022857142857142854, 0.014253932901995968)"
ndcg,"(0.17536542391624543, 0.086671524652276)","(0.18338063344343297, 0.09771382961410985)","(0.18338063344343297, 0.09771382961410985)","(0.19640120593671775, 0.09895344520045764)"
