,Top 25,Top 50,Top 100,Top 200
precision,"(0.096, 0.032)","(0.052000000000000005, 0.024)","(0.028000000000000004, 0.0116619037896906)","(0.016, 0.0058309518948453)"
recall,"(0.4666666666666667, 0.16865480854231357)","(0.5066666666666666, 0.24801433650317697)","(0.5399999999999999, 0.233238075793812)","(0.6133333333333333, 0.22070593809662464)"
f1,"(0.15913978494623654, 0.053789241121250685)","(0.09428571428571428, 0.04376912395559349)","(0.05322551662174303, 0.022195699434679594)","(0.0311816244376036, 0.011351699483202816)"
ndcg,"(0.29752297546712303, 0.12218711439429654)","(0.31026873975504865, 0.13238873104113422)","(0.3207851021821179, 0.12108497967545317)","(0.33787855104542863, 0.1039081823461829)"
