,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.0466476151587624)","(0.028000000000000004, 0.023999999999999997)","(0.018000000000000002, 0.016)","(0.009000000000000001, 0.008)"
recall,"(0.20666666666666664, 0.1936778539511193)","(0.24666666666666667, 0.2082733246908441)","(0.3133333333333333, 0.2696499788820891)","(0.3133333333333333, 0.2696499788820891)"
f1,"(0.0778494623655914, 0.07516921212887218)","(0.05025974025974025, 0.04298995556295808)","(0.03403414195867026, 0.030198004806147975)","(0.017494672034098983, 0.015536394584381911)"
ndcg,"(0.1169829513536171, 0.12560842498478975)","(0.12981679790793382, 0.12428949350869019)","(0.15085088052398632, 0.1379443975905639)","(0.15085088052398632, 0.1379443975905639)"
