,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.016, 0.014966629547095765)","(0.016, 0.011999999999999999)","(0.014000000000000002, 0.004898979485566356)"
recall,"(0.09, 0.11135528725660043)","(0.19, 0.1854723699099141)","(0.39, 0.30561413579872254)","(0.67, 0.24617067250182342)"
f1,"(0.027126436781609198, 0.03323091678086005)","(0.029494949494949498, 0.027681273032333375)","(0.030732600732600736, 0.02309534702649378)","(0.02742228598756576, 0.00960015465487083)"
ndcg,"(0.044016600116074514, 0.05554593080508123)","(0.07279684418818617, 0.06609095635309684)","(0.12379290348863328, 0.0837307825786377)","(0.18488390056164689, 0.07039000012738257)"
