,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.008, 0.009797958971132711)","(0.004, 0.004898979485566356)","(0.005, 0.00447213595499958)"
recall,"(0.026666666666666665, 0.032659863237109045)","(0.026666666666666665, 0.032659863237109045)","(0.026666666666666665, 0.032659863237109045)","(0.06857142857142857, 0.06183879268856352)"
f1,"(0.02, 0.024494897427831785)","(0.012307692307692308, 0.015073783032511865)","(0.006956521739130435, 0.008519964322724099)","(0.009319713105846556, 0.008339742628453902)"
ndcg,"(0.043342867710900526, 0.06609109859923422)","(0.043342867710900526, 0.06609109859923422)","(0.043342867710900526, 0.06609109859923422)","(0.0577705438881552, 0.06260921069071022)"
