,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132711)","(0.01, 0.010954451150103323)","(0.008, 0.006782329983125268)"
recall,"(0.014285714285714285, 0.02857142857142857)","(0.02857142857142857, 0.03499271061118826)","(0.07142857142857142, 0.07824607964359515)","(0.11428571428571428, 0.09689042833036098)"
f1,"(0.010256410256410256, 0.020512820512820513)","(0.0125, 0.015309310892394864)","(0.017543859649122806, 0.01921833535105846)","(0.014953271028037382, 0.012677252304907042)"
ndcg,"(0.008114636582066886, 0.016229273164133768)","(0.01530895376408969, 0.018805945004753088)","(0.032206864524193746, 0.03419397259034645)","(0.047382412455308914, 0.0411566531229127)"
