,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.04381780460041329)","(0.024, 0.019595917942265423)","(0.012, 0.009797958971132711)","(0.006, 0.004898979485566356)"
recall,"(0.21000000000000002, 0.21999999999999997)","(0.26, 0.19339079605813717)","(0.26, 0.19339079605813717)","(0.26, 0.19339079605813717)"
f1,"(0.0671264367816092, 0.07303546321868377)","(0.043905723905723906, 0.03557544592104279)","(0.02293040293040293, 0.018648034703384934)","(0.011726446676231468, 0.009555107473888918)"
ndcg,"(0.133121747524194, 0.13138710703352569)","(0.14702736547527157, 0.11972366688730329)","(0.14702736547527157, 0.11972366688730329)","(0.14702736547527157, 0.11972366688730329)"
