,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.002, 0.004)","(0.001, 0.002)"
recall,"(0.025, 0.05000000000000001)","(0.025, 0.05000000000000001)","(0.025, 0.05000000000000001)","(0.025, 0.05000000000000001)"
f1,"(0.012121212121212121, 0.02424242424242424)","(0.006896551724137933, 0.013793103448275864)","(0.0037037037037037034, 0.007407407407407407)","(0.0019230769230769232, 0.0038461538461538464)"
ndcg,"(0.016862846851177143, 0.03372569370235428)","(0.016862846851177143, 0.03372569370235428)","(0.016862846851177143, 0.03372569370235428)","(0.016862846851177143, 0.03372569370235428)"
