,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.13333333333333333, 0.1632993161855452)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.003940886699507389, 0.004826580773957001)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.024689685717579762, 0.030239291840762916)"
