,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.02, 0.012649110640673518)","(0.01, 0.006324555320336759)","(0.006, 0.004898979485566356)"
recall,"(0.17, 0.15362291495737218)","(0.22000000000000003, 0.12884098726725127)","(0.22000000000000003, 0.12884098726725127)","(0.26, 0.19339079605813717)"
f1,"(0.05379310344827587, 0.050019945816861235)","(0.03663299663299663, 0.023000748950127155)","(0.01912087912087912, 0.012047106171640933)","(0.011726446676231468, 0.009555107473888918)"
ndcg,"(0.1222744341420876, 0.10969708841249834)","(0.13618005209316517, 0.09698614806175503)","(0.13618005209316517, 0.09698614806175503)","(0.14568093495073192, 0.10872470265872375)"
