,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.024, 0.019595917942265423)","(0.012, 0.009797958971132711)","(0.008, 0.006782329983125268)"
recall,"(0.09444444444444444, 0.04762896722078402)","(0.1388888888888889, 0.1079408845984747)","(0.1388888888888889, 0.1079408845984747)","(0.18611111111111112, 0.1515353521887317)"
f1,"(0.04777183600713013, 0.023899216773040098)","(0.040911747516072475, 0.03316690138157674)","(0.022086306489976216, 0.017964221984053966)","(0.015338608759661393, 0.01298194461706424)"
ndcg,"(0.10875647801920449, 0.07759481571874814)","(0.1259939541462119, 0.08667003760878224)","(0.1259939541462119, 0.08667003760878224)","(0.13934601415414954, 0.09364201314394707)"
