,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.02, 0.012649110640673518)","(0.01, 0.006324555320336759)","(0.005, 0.0031622776601683794)"
recall,"(0.08888888888888888, 0.04444444444444444)","(0.11111111111111112, 0.07027283689263066)","(0.11111111111111112, 0.07027283689263066)","(0.11111111111111112, 0.07027283689263066)"
f1,"(0.047058823529411764, 0.023529411764705882)","(0.03389830508474577, 0.021439170577412747)","(0.01834862385321101, 0.011604688661168365)","(0.009569377990430622, 0.006052206048169147)"
ndcg,"(0.12047915425517283, 0.07957486049515812)","(0.12894226667234104, 0.09250855135009055)","(0.12894226667234104, 0.09250855135009055)","(0.12894226667234104, 0.09250855135009055)"
