,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.02, 0.012649110640673518)","(0.01, 0.006324555320336759)","(0.005, 0.0031622776601683794)"
recall,"(0.12380952380952381, 0.1227057021592869)","(0.15238095238095237, 0.10605265453009564)","(0.15238095238095237, 0.10605265453009564)","(0.15238095238095237, 0.10605265453009564)"
f1,"(0.050806451612903224, 0.048073581089318695)","(0.035338345864661655, 0.022589783136328315)","(0.018762123082348793, 0.011933435927381612)","(0.00968059659490643, 0.00614038796163325)"
ndcg,"(0.08422897045402211, 0.0741928765555688)","(0.09392063905582534, 0.06517406045441444)","(0.09392063905582534, 0.06517406045441444)","(0.09392063905582534, 0.06517406045441444)"
