,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.002, 0.004)","(0.002, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.06666666666666667, 0.13333333333333333)","(0.06666666666666667, 0.13333333333333333)","(0.13333333333333333, 0.1632993161855452)"
f1,"(0.0, 0.0)","(0.007547169811320755, 0.015094339622641508)","(0.003883495145631068, 0.007766990291262136)","(0.003940886699507389, 0.004826580773957001)"
ndcg,"(0.0, 0.0)","(0.016896974323527887, 0.033793948647055774)","(0.016896974323527887, 0.033793948647055774)","(0.030179533130073453, 0.03740142148030351)"
