,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.001, 0.002)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.04, 0.08)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.001951219512195122, 0.003902439024390244)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.00907363025729965, 0.0181472605145993)"
