,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.016, 0.014966629547095765)","(0.008, 0.0074833147735478825)","(0.005, 0.0031622776601683794)"
recall,"(0.12380952380952381, 0.1227057021592869)","(0.12380952380952381, 0.1227057021592869)","(0.12380952380952381, 0.1227057021592869)","(0.15238095238095237, 0.10605265453009564)"
f1,"(0.050806451612903224, 0.048073581089318695)","(0.028320802005012535, 0.026660824354831476)","(0.015023805325339446, 0.014100862770574457)","(0.00968059659490643, 0.00614038796163325)"
ndcg,"(0.07899422559383604, 0.06871584609561178)","(0.07899422559383604, 0.06871584609561178)","(0.07899422559383604, 0.06871584609561178)","(0.08627871418381913, 0.06150819076090989)"
