,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.012, 0.009797958971132713)","(0.008, 0.0074833147735478825)","(0.004, 0.0037416573867739412)"
recall,"(0.02857142857142857, 0.05714285714285714)","(0.08571428571428572, 0.06998542122237651)","(0.11428571428571428, 0.10690449676496976)","(0.11428571428571428, 0.10690449676496976)"
f1,"(0.0125, 0.025000000000000005)","(0.02105263157894737, 0.017189401703741603)","(0.014953271028037382, 0.01398750424962221)","(0.007729468599033816, 0.007230255819853027)"
ndcg,"(0.05497526658285817, 0.10995053316571636)","(0.07591968137104638, 0.10222340026434056)","(0.08522665357461648, 0.10143719526536703)","(0.08522665357461648, 0.10143719526536703)"
