,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.001, 0.002)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.05, 0.10000000000000002)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.00196078431372549, 0.00392156862745098)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.010525419566072527, 0.021050839132145054)"
