,Top 25,Top 50,Top 100,Top 200
precision,"(0.088, 0.039191835884530846)","(0.055999999999999994, 0.014966629547095765)","(0.034, 0.011999999999999999)","(0.019, 0.005830951894845301)"
recall,"(0.2266666666666667, 0.10413666234542206)","(0.2866666666666667, 0.077746025264604)","(0.3488888888888889, 0.12562928022313394)","(0.39111111111111113, 0.12946232589892898)"
f1,"(0.12672268907563025, 0.05684151885426009)","(0.09367231638418079, 0.025043993975972942)","(0.06195162635529607, 0.02188642969519205)","(0.03623604465709729, 0.011153738385054356)"
ndcg,"(0.13667124231010924, 0.07072278280636657)","(0.1622150769937057, 0.06028097802819889)","(0.18326104260531823, 0.0766828266395898)","(0.19549182994875283, 0.07320045280041838)"
