,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.02993325909419153)","(0.024, 0.014966629547095765)","(0.016, 0.013564659966250536)","(0.009, 0.0066332495807108)"
recall,"(0.18095238095238092, 0.11818736805705578)","(0.18095238095238092, 0.11818736805705578)","(0.23809523809523805, 0.1974899176507402)","(0.26666666666666666, 0.19189944456771318)"
f1,"(0.07580645161290323, 0.04765235165347183)","(0.04235588972431078, 0.026528558641401988)","(0.02997707635337683, 0.025375687632491796)","(0.017410065193940248, 0.01282075648420716)"
ndcg,"(0.19954315779626947, 0.1656029429576767)","(0.19954315779626947, 0.1656029429576767)","(0.21747063178203635, 0.19062743084953948)","(0.22491623734234284, 0.18649207282009614)"
