,Top 25,Top 50,Top 100,Top 200
precision,"(0.05600000000000001, 0.047999999999999994)","(0.055999999999999994, 0.007999999999999998)","(0.066, 0.01019803902718557)","(0.064, 0.012409673645990858)"
recall,"(0.01175141242937853, 0.010113783386193329)","(0.023530836063238855, 0.0033673928176911985)","(0.05549351944167498, 0.008755424591000392)","(0.10762569434553482, 0.021117292276140436)"
f1,"(0.019426091150229082, 0.016706943586105045)","(0.033137089155188704, 0.004737952624726021)","(0.06029164334053111, 0.009420667364810944)","(0.0802671477297372, 0.015630295227595063)"
ndcg,"(0.09588489232569787, 0.08972557195724107)","(0.08158221385899758, 0.04431746725950609)","(0.079341121499988, 0.025073694140080025)","(0.10658941610892207, 0.014356819283649689)"
