,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.002, 0.004)","(0.003, 0.004)"
recall,"(0.025, 0.05)","(0.025, 0.05)","(0.025, 0.05)","(0.06944444444444445, 0.09043789220055391)"
f1,"(0.012121212121212121, 0.024242424242424242)","(0.006896551724137933, 0.013793103448275865)","(0.0037037037037037034, 0.007407407407407407)","(0.005750828119249172, 0.0076601237785167975)"
ndcg,"(0.011517505609038392, 0.023035011218076783)","(0.011517505609038392, 0.023035011218076783)","(0.011517505609038392, 0.023035011218076783)","(0.024430895287111447, 0.03000290315336448)"
