,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.012, 0.016)","(0.006, 0.008)","(0.003, 0.004)"
recall,"(0.02222222222222222, 0.04444444444444444)","(0.06944444444444445, 0.09043789220055391)","(0.06944444444444445, 0.09043789220055391)","(0.06944444444444445, 0.09043789220055391)"
f1,"(0.011764705882352941, 0.023529411764705882)","(0.02045587375803624, 0.027178032072036312)","(0.011043153244988108, 0.014696035855874557)","(0.005750828119249172, 0.0076601237785167975)"
ndcg,"(0.04700910988289708, 0.09401821976579416)","(0.06564839868359446, 0.1079857956906836)","(0.06564839868359446, 0.1079857956906836)","(0.06564839868359446, 0.1079857956906836)"
