,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.02, 0.012649110640673518)","(0.016, 0.010198039027185569)","(0.01, 0.006324555320336758)"
recall,"(0.09166666666666666, 0.0840708108356753)","(0.11388888888888889, 0.07049209744694178)","(0.18333333333333332, 0.11600340565456166)","(0.23055555555555554, 0.14792807728549273)"
f1,"(0.04741532976827094, 0.04412043780222455)","(0.03401519579193455, 0.02144044516322151)","(0.02942575603126062, 0.018739127432830145)","(0.019166359955833635, 0.012126340992105425)"
ndcg,"(0.14036995613363126, 0.15278203564959306)","(0.14920305365857858, 0.14551509145299182)","(0.17359833444672426, 0.14333307476595722)","(0.18725414184751527, 0.15909658476482197)"
