,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.012, 0.009797958971132711)","(0.01, 0.006324555320336759)","(0.007000000000000001, 0.002449489742783178)"
recall,"(0.05, 0.06123724356957946)","(0.075, 0.06123724356957946)","(0.12222222222222223, 0.07925190343159504)","(0.16666666666666666, 0.057601225981465894)"
f1,"(0.024242424242424242, 0.02969078476100822)","(0.020689655172413796, 0.016893032708849506)","(0.018484539585457017, 0.01171233663791531)","(0.013433934486566065, 0.0046956517009377014)"
ndcg,"(0.0723758390770826, 0.0996552656879775)","(0.08208675056873846, 0.09435416499822745)","(0.09716203373810525, 0.09208864784029584)","(0.11005189449953008, 0.08177986182938492)"
