,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.039999999999999994, 0.04195235392680606)","(0.034, 0.018547236990991405)","(0.024, 0.004898979485566355)"
recall,"(0.04, 0.048989794855663564)","(0.19818181818181818, 0.2106581579339671)","(0.33454545454545453, 0.19064050370499067)","(0.46545454545454545, 0.11065544767056681)"
f1,"(0.022857142857142857, 0.027994168488950602)","(0.06655737704918033, 0.06997301365719458)","(0.06171990171990173, 0.0338142259786767)","(0.04564206725344166, 0.009390587041042384)"
ndcg,"(0.055913791805424475, 0.08525979295873831)","(0.12420291399699199, 0.11374858198755886)","(0.17427651885436962, 0.12367893414239603)","(0.21438607188473177, 0.10438111796916433)"
