,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.016)","(0.004, 0.008)","(0.003, 0.004)"
recall,"(0.04, 0.08)","(0.08, 0.16)","(0.08, 0.16)","(0.12000000000000002, 0.16)"
f1,"(0.013333333333333332, 0.026666666666666665)","(0.014545454545454545, 0.02909090909090909)","(0.007619047619047618, 0.015238095238095236)","(0.005853658536585366, 0.007804878048780488)"
ndcg,"(0.03391602052736162, 0.06783204105472324)","(0.04619650938479901, 0.09239301876959802)","(0.04619650938479901, 0.09239301876959802)","(0.05621870112777565, 0.08951126564220784)"
