,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.008, 0.009797958971132711)","(0.008, 0.0074833147735478825)","(0.006, 0.002)"
recall,"(0.02761904761904762, 0.033859788256440336)","(0.02761904761904762, 0.033859788256440336)","(0.05619047619047619, 0.0532311947142176)","(0.08476190476190476, 0.029106108171306905)"
f1,"(0.020256410256410257, 0.024812246981339374)","(0.012403846153846154, 0.01519230769230769)","(0.014004576659038903, 0.013120607355338591)","(0.011206259508802436, 0.003742702502748664)"
ndcg,"(0.01511626772147871, 0.01852552251179613)","(0.01511626772147871, 0.01852552251179613)","(0.027378496419225906, 0.02395674709062549)","(0.03741624615548226, 0.013259447128228958)"
