,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.004, 0.008)","(0.002, 0.004)"
recall,"(0.05, 0.10000000000000002)","(0.05, 0.10000000000000002)","(0.1, 0.20000000000000004)","(0.1, 0.20000000000000004)"
f1,"(0.013793103448275865, 0.027586206896551727)","(0.007407407407407407, 0.014814814814814814)","(0.007692307692307693, 0.015384615384615385)","(0.00392156862745098, 0.00784313725490196)"
ndcg,"(0.019984181304227078, 0.039968362608454155)","(0.019984181304227078, 0.039968362608454155)","(0.0329485189903968, 0.0658970379807936)","(0.0329485189903968, 0.0658970379807936)"
