,Top 25,Top 50,Top 100,Top 200
precision,"(0.15199999999999997, 0.0466476151587624)","(0.08399999999999999, 0.034409301068170514)","(0.041999999999999996, 0.017204650534085257)","(0.020999999999999998, 0.008602325267042629)"
recall,"(0.4222222222222222, 0.12957670877434005)","(0.4666666666666667, 0.1911627837120584)","(0.4666666666666667, 0.1911627837120584)","(0.4666666666666667, 0.1911627837120584)"
f1,"(0.2235294117647059, 0.06859943405700354)","(0.14237288135593223, 0.0583208492680856)","(0.07706422018348624, 0.03156816611758762)","(0.04019138755980861, 0.01646378041539259)"
ndcg,"(0.48946148696324726, 0.12737601242854457)","(0.5086269092203264, 0.1498476046462675)","(0.5086269092203264, 0.1498476046462675)","(0.5086269092203264, 0.1498476046462675)"
