,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265426)","(0.02, 0.021908902300206645)","(0.01, 0.010954451150103323)","(0.006, 0.007348469228349535)"
recall,"(0.06944444444444445, 0.0569275042553311)","(0.11388888888888889, 0.12184284555256283)","(0.11388888888888889, 0.12184284555256283)","(0.13611111111111113, 0.16301556390134678)"
f1,"(0.035650623885918005, 0.02911588875450327)","(0.034015195791934544, 0.037134468609257204)","(0.01838260278627251, 0.020100025249723364)","(0.011492454913507545, 0.014062815782838817)"
ndcg,"(0.06741537116485767, 0.05849914285387104)","(0.08667227129330433, 0.076230075394098)","(0.08667227129330433, 0.076230075394098)","(0.0931166241254978, 0.08528175037157935)"
