,Top 25,Top 50,Top 100,Top 200
precision,"(0.055999999999999994, 0.019595917942265423)","(0.044, 0.032)","(0.026000000000000002, 0.018547236990991405)","(0.014000000000000002, 0.00916515138991168)"
recall,"(0.14, 0.048989794855663564)","(0.22000000000000003, 0.15999999999999998)","(0.26, 0.1854723699099141)","(0.27999999999999997, 0.1833030277982336)"
f1,"(0.08, 0.027994168488950606)","(0.07333333333333333, 0.053333333333333344)","(0.04727272727272728, 0.033722249074529836)","(0.026666666666666665, 0.01745743121887939)"
ndcg,"(0.15385744737716983, 0.07249312553520619)","(0.18831059275164802, 0.10922969704572208)","(0.2024034702446924, 0.11255350737097378)","(0.20900052468945746, 0.1091338629342813)"
