,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.03577708763999664)","(0.039999999999999994, 0.03346640106136302)","(0.019999999999999997, 0.01673320053068151)","(0.009999999999999998, 0.008366600265340755)"
recall,"(0.22999999999999998, 0.20396078054371142)","(0.45999999999999996, 0.37603191353926335)","(0.45999999999999996, 0.37603191353926335)","(0.45999999999999996, 0.37603191353926335)"
f1,"(0.06804597701149426, 0.06067572114509839)","(0.07353535353535354, 0.06133700631793604)","(0.03831501831501831, 0.03200496915623693)","(0.01956958393113343, 0.016359485101606244)"
ndcg,"(0.14211877728111674, 0.1278423231593932)","(0.2150504042250197, 0.1802559452602545)","(0.2150504042250197, 0.1802559452602545)","(0.2150504042250197, 0.1802559452602545)"
