,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.024, 0.014966629547095765)","(0.012, 0.0074833147735478825)","(0.006, 0.0037416573867739412)"
recall,"(0.13333333333333333, 0.1247219128924647)","(0.2, 0.1247219128924647)","(0.2, 0.1247219128924647)","(0.2, 0.1247219128924647)"
f1,"(0.05161290322580645, 0.04827945015192183)","(0.04285714285714286, 0.02672612419124244)","(0.022641509433962266, 0.014119461836882796)","(0.011650485436893203, 0.007265354149075615)"
ndcg,"(0.15617014078851602, 0.13567781766291115)","(0.17827567989979007, 0.13764449079297583)","(0.17827567989979007, 0.13764449079297583)","(0.17827567989979007, 0.13764449079297583)"
