,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.012, 0.009797958971132711)","(0.013999999999999999, 0.010198039027185569)","(0.008, 0.006782329983125268)"
recall,"(0.02857142857142857, 0.03499271061118826)","(0.04285714285714286, 0.034992710611188256)","(0.1, 0.07284313590846835)","(0.11428571428571428, 0.09689042833036098)"
f1,"(0.020512820512820513, 0.025122971720853107)","(0.01875, 0.015309310892394864)","(0.02456140350877193, 0.017891296538922054)","(0.014953271028037382, 0.012677252304907042)"
ndcg,"(0.02322940183932943, 0.030804986061225687)","(0.03002104664532689, 0.028599322198587483)","(0.052220017154145704, 0.04521630847176637)","(0.05688285470027969, 0.05375132047441749)"
