,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.006, 0.008)","(0.003, 0.004)"
recall,"(0.0, 0.0)","(0.02, 0.04)","(0.05636363636363637, 0.07372049066441198)","(0.05636363636363637, 0.07372049066441198)"
f1,"(0.0, 0.0)","(0.006666666666666666, 0.013333333333333332)","(0.010843570843570844, 0.014430933874074011)","(0.0056962310990747, 0.007587472180654756)"
ndcg,"(0.0, 0.0)","(0.0090610385886164, 0.0181220771772328)","(0.023161647246031376, 0.029464996536911644)","(0.023161647246031376, 0.029464996536911644)"
