,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.004, 0.004898979485566356)","(0.004, 0.0037416573867739412)"
recall,"(0.013333333333333332, 0.026666666666666665)","(0.013333333333333332, 0.026666666666666665)","(0.026666666666666665, 0.032659863237109045)","(0.05523809523809524, 0.05299210568854688)"
f1,"(0.01, 0.02)","(0.006153846153846154, 0.012307692307692306)","(0.006956521739130435, 0.008519964322724099)","(0.007459247989567486, 0.006989136011046235)"
ndcg,"(0.03412184365572095, 0.06824368731144188)","(0.03412184365572095, 0.06824368731144188)","(0.03965219348132572, 0.06634853781670448)","(0.049528719310769784, 0.06331713586406537)"
