,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.008, 0.009797958971132713)","(0.004, 0.004898979485566357)","(0.003, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.11666666666666665, 0.1452966314513558)","(0.11666666666666665, 0.1452966314513558)","(0.16666666666666666, 0.13944333775567927)"
f1,"(0.0, 0.0)","(0.01495457721872816, 0.018316874829244864)","(0.007729648991784914, 0.009467032071136071)","(0.005892011977204676, 0.004810839956072004)"
ndcg,"(0.0, 0.0)","(0.032191957414118746, 0.039552040135636075)","(0.032191957414118746, 0.039552040135636075)","(0.043705284135706235, 0.036787465265368434)"
