,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.016, 0.008)","(0.01, 0.0)","(0.005, 0.0)"
recall,"(0.21666666666666665, 0.1130388330520878)","(0.21666666666666665, 0.1130388330520878)","(0.31666666666666665, 0.09718253158075502)","(0.31666666666666665, 0.09718253158075502)"
f1,"(0.05566502463054188, 0.027848855221876988)","(0.029769392033542973, 0.014887156419125065)","(0.019343525311543586, 0.0001506481850940045)","(0.009832994310732146, 3.880361413072775e-05)"
ndcg,"(0.26040842802890046, 0.16447634138871595)","(0.26040842802890046, 0.16447634138871595)","(0.275171302974536, 0.14225147685595022)","(0.275171302974536, 0.14225147685595022)"
