,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.002, 0.004)","(0.001, 0.002)"
recall,"(0.01818181818181818, 0.03636363636363636)","(0.01818181818181818, 0.03636363636363636)","(0.01818181818181818, 0.03636363636363636)","(0.01818181818181818, 0.03636363636363636)"
f1,"(0.01111111111111111, 0.02222222222222222)","(0.006557377049180327, 0.013114754098360652)","(0.0036036036036036037, 0.007207207207207207)","(0.001895734597156398, 0.003791469194312796)"
ndcg,"(0.010615154115026774, 0.02123030823005355)","(0.010615154115026774, 0.02123030823005355)","(0.010615154115026774, 0.02123030823005355)","(0.010615154115026774, 0.02123030823005355)"
