,Top 25,Top 50,Top 100,Top 200
precision,"(0.088, 0.0466476151587624)","(0.064, 0.023323807579381205)","(0.034, 0.011999999999999999)","(0.017, 0.005999999999999999)"
recall,"(0.22666666666666666, 0.1218377792166471)","(0.32666666666666666, 0.11623730516108463)","(0.3488888888888889, 0.12562928022313394)","(0.3488888888888889, 0.12562928022313394)"
f1,"(0.12672268907563025, 0.06735785562678488)","(0.10700564971751414, 0.038820754437991795)","(0.06195162635529607, 0.02188642969519205)","(0.032417407154249255, 0.011447016496907804)"
ndcg,"(0.13400892203046735, 0.07569389324686591)","(0.1778029589467137, 0.07363282644671917)","(0.18493730065254094, 0.07481792789101263)","(0.18493730065254094, 0.07481792789101263)"
