,Top 25,Top 50,Top 100,Top 200
precision,"(0.15199999999999997, 0.058787753826796275)","(0.07999999999999999, 0.0282842712474619)","(0.048, 0.014696938456699067)","(0.027000000000000003, 0.006000000000000001)"
recall,"(0.24666666666666667, 0.09629959039949813)","(0.25916666666666666, 0.0917575307233387)","(0.31, 0.09027735042633894)","(0.35, 0.07582875444051551)"
f1,"(0.18804878048780488, 0.07292805284885917)","(0.12223776223776224, 0.04319583180655635)","(0.0831184407796102, 0.025268236120125964)","(0.05012919896640826, 0.011111712020287132)"
ndcg,"(0.18942926989394737, 0.0834042109837773)","(0.19554300903135985, 0.0790153759837848)","(0.21737722249273012, 0.07539133334682249)","(0.23144719421713483, 0.07302271821421265)"
