,Top 25,Top 50,Top 100,Top 200
precision,0.0,0.0,0.01,0.01
recall,0.0,0.0,0.011235955056179775,0.02247191011235955
f1,0.0,0.0,0.010582010582010581,0.01384083044982699
ndcg,0.0,0.0,0.00813547491100341,0.01501320301639463
