,Top 25,Top 50,Top 100,Top 200
precision,0.0,0.04,0.07,0.06
recall,0.0,0.007142857142857143,0.025,0.04285714285714286
f1,0.0,0.012121212121212121,0.0368421052631579,0.049999999999999996
ndcg,0.0,0.029841855410274995,0.05630242254480263,0.05358058256995553
