,Top 25,Top 50,Top 100,Top 200
precision,0.36,0.38,0.32,0.27
recall,0.005263157894736842,0.011111111111111112,0.01871345029239766,0.031578947368421054
f1,0.01037463976945245,0.02159090909090909,0.03535911602209945,0.05654450261780106
ndcg,0.382203252855023,0.3907995103015315,0.3402311913537486,0.2927553333682965
