,Top 25,Top 50,Top 100,Top 200
precision,0.04,0.06,0.04,0.05
recall,0.0030303030303030303,0.00909090909090909,0.012121212121212121,0.030303030303030304
f1,0.005633802816901409,0.015789473684210523,0.018604651162790697,0.03773584905660378
ndcg,0.03323240843917435,0.0500671298933828,0.038076419258466755,0.04672456513181865
