,Top 50,Top 100,Top 200,Top N
precision,0.28,0.22,0.155,0.28846153846153844
recall,0.014941302027748132,0.023479188900747065,0.033084311632870865,0.016008537886873
f1,0.028368794326241134,0.04243008678881388,0.05452946350043976,0.030333670374115263
ndcg,0.2576049001566113,0.2211193326610591,0.1691250809727253,0.26404080189021484
