,Top 25,Top 50,Top 100,Top 200
precision,0.0,0.02,0.02,0.015
recall,0.0,0.016129032258064516,0.03225806451612903,0.04838709677419355
f1,0.0,0.017857142857142856,0.024691358024691357,0.022900763358778626
ndcg,0.0,0.015649966645135564,0.022439969788895276,0.03075431615955063
