,Top 25,Top 50,Top 100,Top 200
precision,0.44,0.42,0.34,0.24
recall,0.011739594450373533,0.022411953041622197,0.03628601921024546,0.051227321237993596
f1,0.022869022869022867,0.0425531914893617,0.06557377049180327,0.08443271767810025
ndcg,0.4216057168982455,0.41438289253318483,0.355039046372382,0.2696352417445753
