,Top 50,Top 100,Top 200,Top N
precision,0.14,0.13,0.12,0.13559322033898305
recall,0.023809523809523808,0.04421768707482993,0.08163265306122448,0.027210884353741496
f1,0.040697674418604654,0.06598984771573604,0.09716599190283401,0.0453257790368272
ndcg,0.19936949438088897,0.16839133372280116,0.14384768918923743,0.18979108634785594
